edu_level,education_groups,top_jobs,job_percent,top_job_links,link,identifier,noc
Other trades certificate or diploma,General mechanics and repairers,Heavy equipment operators (except crane),1.18,/marketreport/summary-occupation/15038/ca,/15038/ca,General mechanics and repairers: Other trades certificate or diploma,NOC 7521
Other trades certificate or diploma,General mechanics and repairers,Retail salespersons,1.18,/marketreport/summary-occupation/20599/ca,/20599/ca,General mechanics and repairers: Other trades certificate or diploma,NOC 6421
Other trades certificate or diploma,General mechanics and repairers,Other customer and information services representatives,0.89,/marketreport/summary-occupation/15205/ca,/15205/ca,General mechanics and repairers: Other trades certificate or diploma,NOC nan
Other trades certificate or diploma,General mechanics and repairers,"Motorcycle, all-terrain vehicle and other related mechanics",0.89,/marketreport/summary-occupation/27262/ca,/27262/ca,General mechanics and repairers: Other trades certificate or diploma,NOC 7334
College/CEGEP,General mechanics and repairers,"Automotive service technicians, truck and bus mechanics and mechanical repairers",41.1,/marketreport/summary-occupation/14857/ca,/14857/ca,General mechanics and repairers: College/CEGEP,NOC 7321
College/CEGEP,General mechanics and repairers,Construction millwrights and industrial mechanics,6.13,/marketreport/summary-occupation/14692/ca,/14692/ca,General mechanics and repairers: College/CEGEP,NOC 7311
College/CEGEP,General mechanics and repairers,Transport truck drivers,3.68,/marketreport/summary-occupation/10552/ca,/10552/ca,General mechanics and repairers: College/CEGEP,NOC 7511
College/CEGEP,General mechanics and repairers,Heavy-duty equipment mechanics,2.45,/marketreport/summary-occupation/7480/ca,/7480/ca,General mechanics and repairers: College/CEGEP,NOC 7312
College/CEGEP,General mechanics and repairers,Managers in agriculture,2.45,/marketreport/summary-occupation/8796/ca,/8796/ca,General mechanics and repairers: College/CEGEP,NOC 821
College/CEGEP,General mechanics and repairers,"Store shelf stockers, clerks and order fillers",2.45,/marketreport/summary-occupation/14273/ca,/14273/ca,General mechanics and repairers: College/CEGEP,NOC 6622
College/CEGEP,General mechanics and repairers,Construction trades helpers and labourers,1.84,/marketreport/summary-occupation/8451/ca,/8451/ca,General mechanics and repairers: College/CEGEP,NOC 7611
College/CEGEP,General mechanics and repairers,Retail salespersons,1.84,/marketreport/summary-occupation/20599/ca,/20599/ca,General mechanics and repairers: College/CEGEP,NOC 6421
College/CEGEP,General mechanics and repairers,Delivery and courier service drivers,1.23,/marketreport/summary-occupation/21691/ca,/21691/ca,General mechanics and repairers: College/CEGEP,NOC 7514
College/CEGEP,General mechanics and repairers,Shippers and receivers,1.23,/marketreport/summary-occupation/15242/ca,/15242/ca,General mechanics and repairers: College/CEGEP,NOC 1521
Bachelor's degree,Mechanical engineering,Mechanical engineers,51.2,/marketreport/summary-occupation/2757/ca,/2757/ca,Mechanical engineering: Bachelor's degree,NOC 2132
Bachelor's degree,Mechanical engineering,Industrial and manufacturing engineers,3.9,/marketreport/summary-occupation/22437/ca,/22437/ca,Mechanical engineering: Bachelor's degree,NOC 2141
Bachelor's degree,Mechanical engineering,Technical sales specialists - wholesale trade,2.25,/marketreport/summary-occupation/6156/ca,/6156/ca,Mechanical engineering: Bachelor's degree,NOC 6221
Bachelor's degree,Mechanical engineering,Engineering managers,2.17,/marketreport/summary-occupation/1366/ca,/1366/ca,Mechanical engineering: Bachelor's degree,NOC 211
Bachelor's degree,Mechanical engineering,Petroleum engineers,2.1,/marketreport/summary-occupation/2831/ca,/2831/ca,Mechanical engineering: Bachelor's degree,NOC 2145
Bachelor's degree,Mechanical engineering,Construction managers,1.87,/marketreport/summary-occupation/24325/ca,/24325/ca,Mechanical engineering: Bachelor's degree,NOC 711
Bachelor's degree,Mechanical engineering,Civil engineers,1.87,/marketreport/summary-occupation/22376/ca,/22376/ca,Mechanical engineering: Bachelor's degree,NOC 2131
Bachelor's degree,Mechanical engineering,Mechanical engineering technologists and technicians,1.57,/marketreport/summary-occupation/3233/ca,/3233/ca,Mechanical engineering: Bachelor's degree,NOC 2232
Bachelor's degree,Mechanical engineering,Electrical and electronics engineers,1.5,/marketreport/summary-occupation/17843/ca,/17843/ca,Mechanical engineering: Bachelor's degree,NOC 2133
Bachelor's degree,Mechanical engineering,Aerospace engineers,1.42,/marketreport/summary-occupation/2845/ca,/2845/ca,Mechanical engineering: Bachelor's degree,NOC 2146
Master's degree,Mechanical engineering,Mechanical engineers,48.85,/marketreport/summary-occupation/2757/ca,/2757/ca,Mechanical engineering: Master's degree,NOC 2132
Master's degree,Mechanical engineering,Engineering managers,3.23,/marketreport/summary-occupation/1366/ca,/1366/ca,Mechanical engineering: Master's degree,NOC 211
Master's degree,Mechanical engineering,Aerospace engineers,2.76,/marketreport/summary-occupation/2845/ca,/2845/ca,Mechanical engineering: Master's degree,NOC 2146
Master's degree,Mechanical engineering,Civil engineers,2.3,/marketreport/summary-occupation/22376/ca,/22376/ca,Mechanical engineering: Master's degree,NOC 2131
Master's degree,Mechanical engineering,Post-secondary teaching and research assistants,2.3,/marketreport/summary-occupation/22848/ca,/22848/ca,Mechanical engineering: Master's degree,NOC 4012
Master's degree,Mechanical engineering,Software engineers and designers,2.3,/marketreport/summary-occupation/5482/ca,/5482/ca,Mechanical engineering: Master's degree,NOC 2173
Master's degree,Mechanical engineering,Industrial and manufacturing engineers,2.3,/marketreport/summary-occupation/22437/ca,/22437/ca,Mechanical engineering: Master's degree,NOC 2141
Master's degree,Mechanical engineering,Electrical and electronics engineers,1.84,/marketreport/summary-occupation/17843/ca,/17843/ca,Mechanical engineering: Master's degree,NOC 2133
Master's degree,Mechanical engineering,Technical sales specialists - wholesale trade,1.84,/marketreport/summary-occupation/6156/ca,/6156/ca,Mechanical engineering: Master's degree,NOC 6221
Master's degree,Mechanical engineering,Retail and wholesale trade managers,1.38,/marketreport/summary-occupation/17600/ca,/17600/ca,Mechanical engineering: Master's degree,NOC 621
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),General practitioners and family physicians,55.32,/marketreport/summary-occupation/24433/ca,/24433/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3112
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Specialist physicians,36.77,/marketreport/summary-occupation/3972/ca,/3972/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3111
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Pharmacists,1.17,/marketreport/summary-occupation/18196/ca,/18196/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3131
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),University professors and lecturers,0.61,/marketreport/summary-occupation/4707/ca,/4707/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 4011
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Lawyers and Quebec notaries,0.39,/marketreport/summary-occupation/15837/ca,/15837/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 4112
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Registered nurses and registered psychiatric nurses,0.33,/marketreport/summary-occupation/696/ca,/696/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3012
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Allied primary health practitioners,0.22,/marketreport/summary-occupation/25524/ca,/25524/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3124
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),"Nurse aides, orderlies and patient service associates",0.22,/marketreport/summary-occupation/15798/ca,/15798/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3413
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Medical radiation technologists,0.22,/marketreport/summary-occupation/18254/ca,/18254/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3215
"Degree in medicine, dentistry, veterinary medicine or optometry",Medical (MD),Physiotherapists,0.22,/marketreport/summary-occupation/18214/ca,/18214/ca,"Medical (MD): Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3142
"Degree in medicine, dentistry, veterinary medicine or optometry",Optometry,Optometrists,96.12,/marketreport/summary-occupation/18193/ca,/18193/ca,"Optometry: Degree in medicine, dentistry, veterinary medicine or optometry",NOC 3121
Bachelor's degree,French language and literature,Elementary school and kindergarten teachers,17.61,/marketreport/summary-occupation/2204/ca,/2204/ca,French language and literature: Bachelor's degree,NOC 4032
Bachelor's degree,French language and literature,Secondary school teachers,5.07,/marketreport/summary-occupation/15904/ca,/15904/ca,French language and literature: Bachelor's degree,NOC 4031
Bachelor's degree,French language and literature,Retail salespersons,4.18,/marketreport/summary-occupation/20599/ca,/20599/ca,French language and literature: Bachelor's degree,NOC 6421
Bachelor's degree,French language and literature,Administrative assistants,2.99,/marketreport/summary-occupation/24789/ca,/24789/ca,French language and literature: Bachelor's degree,NOC 1241
Bachelor's degree,French language and literature,"Correspondence, publication and regulatory clerks",2.99,/marketreport/summary-occupation/2336/ca,/2336/ca,French language and literature: Bachelor's degree,NOC 1452
Bachelor's degree,French language and literature,Food and beverage servers,2.39,/marketreport/summary-occupation/6641/ca,/6641/ca,French language and literature: Bachelor's degree,NOC 6513
Bachelor's degree,French language and literature,Administrative officers,2.09,/marketreport/summary-occupation/12462/ca,/12462/ca,French language and literature: Bachelor's degree,NOC 1221
Bachelor's degree,French language and literature,Other customer and information services representatives,2.09,/marketreport/summary-occupation/15205/ca,/15205/ca,French language and literature: Bachelor's degree,NOC nan
Bachelor's degree,French language and literature,Customer services representatives - financial institutions,2.09,/marketreport/summary-occupation/14140/ca,/14140/ca,French language and literature: Bachelor's degree,NOC 6551
Bachelor's degree,French language and literature,"Translators, terminologists and interpreters",2.09,/marketreport/summary-occupation/24473/ca,/24473/ca,French language and literature: Bachelor's degree,NOC 5125
